stateCode,stateName,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
3,Punjab,248394,Ghagga,Town Panchayat,41.0,Patiala,FULL MATCH
3,Punjab,248395,Patran,Municipality,41.0,Patiala,FULL MATCH
3,Punjab,248396,Samana,Municipality,41.0,Patiala,FULL MATCH
3,Punjab,248397,Nabha,Municipality,41.0,Patiala,FULL MATCH
3,Punjab,248398,Sanaur,Municipality,41.0,Patiala,FULL MATCH
3,Punjab,248399,Patiala,Municipal Corporations,41.0,Patiala,FULL MATCH
3,Punjab,248402,Ghanaur,Town Panchayat,41.0,Patiala,FULL MATCH
3,Punjab,248403,Rajpura,Municipality,41.0,Patiala,FULL MATCH
3,Punjab,248404,Banur,Municipality,41.0,Patiala,FULL MATCH
3,Punjab,261762,Bhadson,Town Panchayat,41.0,Patiala,FULL MATCH
3,Punjab,299458,Adda Devigarh,Town Panchayat,41.0,Patiala,FULL MATCH
3,Punjab,248317,Anandpur Sahib,Municipality,42.0,Rupnagar,FULL MATCH
3,Punjab,248319,Rupnagar,Municipality,42.0,Rupnagar,FULL MATCH
3,Punjab,248320,Morinda,Municipality,42.0,Rupnagar,FULL MATCH
3,Punjab,248321,Kurali,Municipality,42.0,Rupnagar,FULL MATCH
3,Punjab,261446,Kiratpur Sahib,Town Panchayat,42.0,Rupnagar,FULL MATCH
3,Punjab,261450,Chamkaur Sahib,Town Panchayat,42.0,Rupnagar,FULL MATCH
3,Punjab,277196,Nangal,Municipality,42.0,Rupnagar,FULL MATCH
3,Punjab,248383,Malerkotla,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248384,Dhuri,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248385,Longowal,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248386,Sangrur,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248387,Bhawanigarh,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248388,Cheema,Town Panchayat,43.0,Sangrur,FULL MATCH
3,Punjab,248389,Dirba,Town Panchayat,43.0,Sangrur,FULL MATCH
3,Punjab,248390,Sunam,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248391,Lehragaga,Municipality,43.0,Sangrur,FULL MATCH
3,Punjab,248392,Moonak,Town Panchayat,43.0,Sangrur,FULL MATCH
3,Punjab,248393,Khanauri,Town Panchayat,43.0,Sangrur,FULL MATCH
3,Punjab,273471,Amargarh,Town Panchayat,43.0,Sangrur,FULL MATCH
3,Punjab,248377,Bhadaur,Municipality,605.0,Barnala,FULL MATCH
3,Punjab,248378,Barnala,Municipality,605.0,Barnala,FULL MATCH
3,Punjab,248379,Handiaya,Town Panchayat,605.0,Barnala,FULL MATCH
3,Punjab,248380,Tapa,Municipality,605.0,Barnala,FULL MATCH
3,Punjab,248381,Dhanaula,Municipality,605.0,Barnala,FULL MATCH
3,Punjab,248384,Dhuri,Municipality,605.0,Barnala,FULL MATCH
3,Punjab,248385,Longowal,Municipality,605.0,Barnala,FULL MATCH
3,Punjab,248320,Morinda,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248321,Kurali,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248324,Kharar,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248325,S.A.S.Nagar - Mohali,Municipal Corporations,608.0,S.A.S Nagar,AMBIGUOUS MATCH
3,Punjab,248402,Ghanaur,Town Panchayat,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248403,Rajpura,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248404,Banur,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248405,Dera Bassi,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248407,Zirakpur,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,277203,Lalru,Municipality,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,299456,Gharuan,Town Panchayat,608.0,S.A.S Nagar,FULL MATCH
3,Punjab,248271,Majitha,Town Panchayat,609.0,Tarn Taran,FULL MATCH
3,Punjab,248272,Jandiala Guru,Municipality,609.0,Tarn Taran,FULL MATCH
3,Punjab,248274,Tarn-Taran,Municipality,609.0,Tarn Taran,FULL MATCH
3,Punjab,248275,Bhikhiwind,Town Panchayat,609.0,Tarn Taran,FULL MATCH
3,Punjab,248276,Khemkaran,Town Panchayat,609.0,Tarn Taran,FULL MATCH
3,Punjab,248277,Patti,Municipality,609.0,Tarn Taran,FULL MATCH
3,Punjab,248278,Rayya,Municipality,609.0,Tarn Taran,FULL MATCH
3,Punjab,299457,Baba Bakala,Town Panchayat,609.0,Tarn Taran,FULL MATCH
3,Punjab,248352,Guru Har Sahai,Municipality,651.0,Fazilka,FULL MATCH
3,Punjab,248353,Jalalabad,Municipality,651.0,Fazilka,FULL MATCH
3,Punjab,248354,Fazilka,Municipality,651.0,Fazilka,FULL MATCH
3,Punjab,248355,Abohar,Municipal Corporations,651.0,Fazilka,FULL MATCH
3,Punjab,277198,Arniwala Shekh Suban,Town Panchayat,651.0,Fazilka,FULL MATCH
3,Punjab,248254,Sujanpur,Municipality,662.0,Pathankot,FULL MATCH
3,Punjab,248259,Dinanagar,Municipality,662.0,Pathankot,FULL MATCH
3,Punjab,277202,Norat Jamal Singh,Town Panchayat,662.0,Pathankot,FULL MATCH
3,Punjab,248382,Ahmedgarh,Municipality,737.0,Malerkotla,FULL MATCH
3,Punjab,248383,Malerkotla,Municipality,737.0,Malerkotla,FULL MATCH
3,Punjab,273471,Amargarh,Town Panchayat,737.0,Malerkotla,FULL MATCH
3,Punjab,248300,Dasua,Municipality,,,NO MATCH
3,Punjab,248301,Gardhiwala,Municipality,,,NO MATCH
3,Punjab,248302,Urmar Tanda,Municipality,,,NO MATCH
3,Punjab,248303,Mukerian,Municipality,,,NO MATCH
3,Punjab,248305,Talwara,Town Panchayat,,,NO MATCH
3,Punjab,248306,Hariana,Municipality,,,NO MATCH
3,Punjab,248308,Hoshiarpur,Municipal Corporations,,,NO MATCH
3,Punjab,248309,Sham Chaurasi,Municipality,,,NO MATCH
3,Punjab,248310,Mahilpur,Town Panchayat,,,NO MATCH
3,Punjab,248311,Garhshankar,Municipality,,,NO MATCH
3,Punjab,248315,Balachaur,Municipality,,,NO MATCH
3,Punjab,277194,Nayan Gaon,Municipality,,,NO MATCH
4,Chandigarh,276386,Chandigarh,Municipal Corporations,608.0,S.A.S Nagar,AMBIGUOUS MATCH
5,Uttarakhand,248448,Dwarahat,Town Panchayat,45.0,Almora,FULL MATCH
5,Uttarakhand,248449,Almora,Municipal Corporations,45.0,Almora,FULL MATCH
5,Uttarakhand,248457,Ramnagar,Municipality,45.0,Almora,FULL MATCH
5,Uttarakhand,274457,Bhikiyasain,Town Panchayat,45.0,Almora,FULL MATCH
5,Uttarakhand,277190,Ranikhet Chiliyanaula,Municipality,45.0,Almora,FULL MATCH
5,Uttarakhand,297128,Chaukhutiya,Town Panchayat,45.0,Almora,FULL MATCH
5,Uttarakhand,248447,Bageshwar,Municipality,46.0,Bageshwar,FULL MATCH
5,Uttarakhand,248449,Almora,Municipal Corporations,46.0,Bageshwar,FULL MATCH
5,Uttarakhand,259921,Kapkot,Town Panchayat,46.0,Bageshwar,FULL MATCH
5,Uttarakhand,299525,Garud,Town Panchayat,46.0,Bageshwar,FULL MATCH
5,Uttarakhand,248412,Badrinathpuri,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248413,Joshimath,Municipality,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248414,Chamoli Gopeshwar,Municipality,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248415,Nandprayag,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248416,Gochar,Municipality,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248417,Karnaprayag,Municipality,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248419,Rudraprayag,Municipality,47.0,Chamoli,FULL MATCH
5,Uttarakhand,259820,Pokhari,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,260112,Gairsain,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,275665,Tharali,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,276459,Pipalkoti,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,301882,Nandanagar,Town Panchayat,47.0,Chamoli,FULL MATCH
5,Uttarakhand,248450,Lohaghat,Municipality,48.0,Champawat,FULL MATCH
5,Uttarakhand,248451,Champawat,Municipality,48.0,Champawat,FULL MATCH
5,Uttarakhand,248452,Tanakpur,Municipality,48.0,Champawat,FULL MATCH
5,Uttarakhand,262922,Banbasa,Town Panchayat,48.0,Champawat,FULL MATCH
5,Uttarakhand,301877,Pati,Town Panchayat,48.0,Champawat,FULL MATCH
5,Uttarakhand,248427,Vikasnagar,Municipality,49.0,Dehradun,AMBIGUOUS MATCH
5,Uttarakhand,248428,Herbertpur,Municipality,49.0,Dehradun,AMBIGUOUS MATCH
5,Uttarakhand,248429,Mussoorie,Municipality,49.0,Dehradun,FULL MATCH
5,Uttarakhand,248430,Dehradun,Municipal Corporations,49.0,Dehradun,FULL MATCH
5,Uttarakhand,248433,Doiwala,Municipality,49.0,Dehradun,FULL MATCH
5,Uttarakhand,299529,Rampur,Town Panchayat,49.0,Dehradun,FULL MATCH
5,Uttarakhand,299531,Tapovan,Town Panchayat,49.0,Dehradun,FULL MATCH
5,Uttarakhand,248478,Roorkee,Municipal Corporations,50.0,Haridwar,FULL MATCH
5,Uttarakhand,248481,Jhabrera,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,248482,Manglaur,Municipality,50.0,Haridwar,FULL MATCH
5,Uttarakhand,248485,Haridwar,Municipal Corporations,50.0,Haridwar,FULL MATCH
5,Uttarakhand,248486,Laksar,Municipality,50.0,Haridwar,FULL MATCH
5,Uttarakhand,262847,Bhagwanpur,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,262858,Shivalik Nagar,Municipality,50.0,Haridwar,AMBIGUOUS MATCH
5,Uttarakhand,275670,Piran Kaliyar,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,299524,Dhandera,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,299526,Imlikheda,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,299749,Padali Gurjar,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,300431,Imlikhera,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,300592,Sultanpur-Adampur,Town Panchayat,50.0,Haridwar,FULL MATCH
5,Uttarakhand,248452,Tanakpur,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,248454,Nainital,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,248455,Bhowali,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,248456,Bhimtal,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,248457,Ramnagar,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,248458,Kaladhungi,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,248459,Haldwani-Cumkathgodam,Municipal Corporations,51.0,Nainital,FULL MATCH
5,Uttarakhand,248460,Lalkuan,Town Panchayat,51.0,Nainital,FULL MATCH
5,Uttarakhand,248467,Bajpur,Municipality,51.0,Nainital,FULL MATCH
5,Uttarakhand,277162,Gularbhoj,Town Panchayat,51.0,Nainital,FULL MATCH
5,Uttarakhand,248421,Devprayag,Municipality,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,248437,Srinagar,Municipal Corporations,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,248438,Pauri,Municipality,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,248440,Dogadda,Municipality,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,248441,Kanvnagri Kotdwar,Municipal Corporations,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,262843,Swargashram Jonk,Town Panchayat,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,262882,Satpuli,Town Panchayat,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,299532,Thalisain,Town Panchayat,52.0,Pauri Garhwal,FULL MATCH
5,Uttarakhand,248422,Tehri,Municipality,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,248444,Dharchula,Municipality,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,248445,Didihat,Municipality,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,248446,Pithoragarh,Municipal Corporations,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,248451,Champawat,Municipality,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,259826,Berinag,Municipality,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,262883,Gangolihat,Municipality,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,301879,Munsyari,Town Panchayat,53.0,Pithoragarh,FULL MATCH
5,Uttarakhand,248416,Gochar,Municipality,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,248418,Kedarnath,Town Panchayat,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,248419,Rudraprayag,Municipality,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,262901,Ukhimath,Town Panchayat,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,262902,Augustmuni,Town Panchayat,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,276616,Tilwara,Town Panchayat,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,301881,Guptkashi,Town Panchayat,54.0,Rudraprayag,FULL MATCH
5,Uttarakhand,248420,Kirtinagar,Town Panchayat,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,248421,Devprayag,Municipality,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,248422,Tehri,Municipality,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,248423,Chamba,Municipality,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,248424,Narendranagar,Municipality,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,248426,Munikireti-Dhalwala,Municipality,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,262832,Ghansali,Town Panchayat,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,262842,Chiniyalisaur,Municipality,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,277163,Chamiyala,Town Panchayat,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,277164,Gaja,Town Panchayat,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,277183,Lambgaon,Town Panchayat,55.0,Tehri Garhwal,FULL MATCH
5,Uttarakhand,248457,Ramnagar,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248461,Mahua Dabra Haripura,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248462,Jaspur,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248463,Kashipur,Municipal Corporations,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248465,Mahua Kheraganj,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248466,Sultanpur,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248467,Bajpur,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248468,Kela Khera,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248469,Gadarpur,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248470,Dineshpur,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248471,Rudrapur,Municipal Corporations,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248474,Kichha,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248475,Shaktigarh,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248476,Sitarganj,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248477,Khatima,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,262922,Banbasa,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,275661,Nanakmatta,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,277162,Gularbhoj,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,299527,Lalpur,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,299528,Nagla,Municipality,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,301880,Garhinegi,Town Panchayat,56.0,Udham Singh Nagar,FULL MATCH
5,Uttarakhand,248409,Barkot,Municipality,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,248410,Barahat-Uttarkashi,Municipality,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,248411,Gangotri,Town Panchayat,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,262841,Purola,Municipality,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,262842,Chiniyalisaur,Municipality,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,274461,Naugaon,Town Panchayat,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,277183,Lambgaon,Town Panchayat,57.0,Uttarkashi,FULL MATCH
5,Uttarakhand,248434,Rishikesh,Municipal Corporations,,,NO MATCH
5,Uttarakhand,248483,Landhaura,Town Panchayat,,,NO MATCH
5,Uttarakhand,275633,Selaqui(Central Hope Town),Town Panchayat,,,NO MATCH
6,Haryana,248490,Naraingarh,Municipality,58.0,Ambala,FULL MATCH
6,Haryana,248491,Ambala,Municipal Corporations,58.0,Ambala,FULL MATCH
6,Haryana,272866,Barara,Municipality,58.0,Ambala,FULL MATCH
6,Haryana,274458,Radaur,Municipality,58.0,Ambala,FULL MATCH
6,Haryana,290431,Ambala Sadar,Notified Area Council,58.0,Ambala,FULL MATCH
6,Haryana,248549,Bawani Khera,Municipality,59.0,Bhiwani,FULL MATCH
6,Haryana,248550,Bhiwani,Notified Area Council,59.0,Bhiwani,FULL MATCH
6,Haryana,248552,Siwani,Municipality,59.0,Bhiwani,FULL MATCH
6,Haryana,248553,Loharu,Municipality,59.0,Bhiwani,FULL MATCH
6,Haryana,248554,Charkhi Dadri,Notified Area Council,59.0,Bhiwani,FULL MATCH
6,Haryana,248585,Faridabad,Municipal Corporations,60.0,Faridabad,FULL MATCH
6,Haryana,248586,Palwal,Notified Area Council,60.0,Faridabad,FULL MATCH
6,Haryana,248536,Ratia,Municipality,61.0,Fatehabad,FULL MATCH
6,Haryana,248537,Tohana,Notified Area Council,61.0,Fatehabad,FULL MATCH
6,Haryana,248538,Fatehabad,Notified Area Council,61.0,Fatehabad,FULL MATCH
6,Haryana,248544,Uklanamandi,Municipality,61.0,Fatehabad,FULL MATCH
6,Haryana,262120,Bhuna,Municipality,61.0,Fatehabad,FULL MATCH
6,Haryana,276399,Jakhal Mandi,Municipality,61.0,Fatehabad,FULL MATCH
6,Haryana,299096,Adampur,Municipality,61.0,Fatehabad,FULL MATCH
6,Haryana,248573,Pataudi Jatauli Mandi,Notified Area Council,62.0,Gurugram,FULL MATCH
6,Haryana,248574,Farrukhnagar,Municipality,62.0,Gurugram,FULL MATCH
6,Haryana,248576,Gurugram,Municipal Corporations,62.0,Gurugram,FULL MATCH
6,Haryana,248579,Sohna,Notified Area Council,62.0,Gurugram,FULL MATCH
6,Haryana,248580,Taoru,Municipality,62.0,Gurugram,FULL MATCH
6,Haryana,297117,Manesar,Municipal Corporations,62.0,Gurugram,FULL MATCH
6,Haryana,248538,Fatehabad,Notified Area Council,63.0,Hisar,FULL MATCH
6,Haryana,248544,Uklanamandi,Municipality,63.0,Hisar,FULL MATCH
6,Haryana,248545,Barwala,Municipality,63.0,Hisar,AMBIGUOUS MATCH
6,Haryana,248546,Hisar,Municipal Corporations,63.0,Hisar,FULL MATCH
6,Haryana,248547,Narnaund,Municipality,63.0,Hisar,FULL MATCH
6,Haryana,248548,Hansi,Notified Area Council,63.0,Hisar,FULL MATCH
6,Haryana,299096,Adampur,Municipality,63.0,Hisar,FULL MATCH
6,Haryana,248558,Beri,Municipality,64.0,Jhajjar,FULL MATCH
6,Haryana,248560,Bahadurgarh,Notified Area Council,64.0,Jhajjar,FULL MATCH
6,Haryana,248562,Jhajjar,Notified Area Council,64.0,Jhajjar,FULL MATCH
6,Haryana,248531,Narwana,Notified Area Council,65.0,Jind,FULL MATCH
6,Haryana,248532,Uchana,Municipality,65.0,Jind,FULL MATCH
6,Haryana,248533,Jind,Notified Area Council,65.0,Jind,FULL MATCH
6,Haryana,248534,Julana,Municipality,65.0,Jind,FULL MATCH
6,Haryana,248535,Safidon,Municipality,65.0,Jind,FULL MATCH
6,Haryana,248510,Cheeka,Municipality,66.0,Kaithal,FULL MATCH
6,Haryana,248511,Kaithal,Notified Area Council,66.0,Kaithal,FULL MATCH
6,Haryana,248512,Kalayat,Municipality,66.0,Kaithal,FULL MATCH
6,Haryana,248513,Pundri,Municipality,66.0,Kaithal,FULL MATCH
6,Haryana,262119,Rajound,Municipality,66.0,Kaithal,FULL MATCH
6,Haryana,299095,Siwan,Municipality,66.0,Kaithal,FULL MATCH
6,Haryana,248514,Nilokheri,Municipality,67.0,Karnal,FULL MATCH
6,Haryana,248515,Taraori,Municipality,67.0,Karnal,FULL MATCH
6,Haryana,248516,Indri,Municipality,67.0,Karnal,FULL MATCH
6,Haryana,248517,Karnal,Municipal Corporations,67.0,Karnal,FULL MATCH
6,Haryana,248519,Assandh,Municipality,67.0,Karnal,FULL MATCH
6,Haryana,248520,Gharaunda,Municipality,67.0,Karnal,FULL MATCH
6,Haryana,253296,Nissing,Municipality,67.0,Karnal,FULL MATCH
6,Haryana,248506,Shahbad,Municipality,68.0,Kurukshetra,FULL MATCH
6,Haryana,248507,Pehowa,Municipality,68.0,Kurukshetra,FULL MATCH
6,Haryana,248508,Thanesar,Notified Area Council,68.0,Kurukshetra,FULL MATCH
6,Haryana,248509,Ladwa,Municipality,68.0,Kurukshetra,FULL MATCH
6,Haryana,289253,Ismailabad,Municipality,68.0,Kurukshetra,FULL MATCH
6,Haryana,248563,Kanina,Municipality,69.0,Mahendragarh,FULL MATCH
6,Haryana,248564,Mahendragarh,Municipality,69.0,Mahendragarh,FULL MATCH
6,Haryana,248565,Ateli,Municipality,69.0,Mahendragarh,FULL MATCH
6,Haryana,248566,Narnaul,Notified Area Council,69.0,Mahendragarh,FULL MATCH
6,Haryana,259688,Nangal Chaudhary,Municipality,69.0,Mahendragarh,FULL MATCH
6,Haryana,248487,Kalka,Notified Area Council,70.0,Panchkula,FULL MATCH
6,Haryana,248489,Panchkula,Municipal Corporations,70.0,Panchkula,FULL MATCH
6,Haryana,248545,Barwala,Municipality,70.0,Panchkula,AMBIGUOUS MATCH
6,Haryana,248526,Samalkha,Notified Area Council,71.0,Panipat,FULL MATCH
6,Haryana,248568,Dharuhera,Municipality,72.0,Rewari,FULL MATCH
6,Haryana,248569,Rewari,Notified Area Council,72.0,Rewari,FULL MATCH
6,Haryana,248571,Bawal,Municipality,72.0,Rewari,FULL MATCH
6,Haryana,248580,Taoru,Municipality,72.0,Rewari,FULL MATCH
6,Haryana,248555,Meham,Municipality,73.0,Rohtak,FULL MATCH
6,Haryana,248556,Kalanaur,Municipality,73.0,Rohtak,FULL MATCH
6,Haryana,248557,Rohtak,Municipal Corporations,73.0,Rohtak,FULL MATCH
6,Haryana,248558,Beri,Municipality,73.0,Rohtak,FULL MATCH
6,Haryana,253298,Sampla,Municipality,73.0,Rohtak,FULL MATCH
6,Haryana,248538,Fatehabad,Notified Area Council,74.0,Sirsa,FULL MATCH
6,Haryana,248539,Mandi Dabwali,Notified Area Council,74.0,Sirsa,FULL MATCH
6,Haryana,248540,Kalanwali,Municipality,74.0,Sirsa,FULL MATCH
6,Haryana,248541,Sirsa,Notified Area Council,74.0,Sirsa,FULL MATCH
6,Haryana,248542,Rania,Municipality,74.0,Sirsa,FULL MATCH
6,Haryana,248543,Ellenabad,Municipality,74.0,Sirsa,FULL MATCH
6,Haryana,248527,Gohana,Notified Area Council,75.0,Sonipat,FULL MATCH
6,Haryana,248528,Ganaur,Municipality,75.0,Sonipat,FULL MATCH
6,Haryana,248529,Sonipat,Municipal Corporations,75.0,Sonipat,FULL MATCH
6,Haryana,248530,Kharkhoda,Municipality,75.0,Sonipat,FULL MATCH
6,Haryana,289251,Kundli,Municipality,75.0,Sonipat,FULL MATCH
6,Haryana,248500,Yamunanagar,Municipal Corporations,76.0,Yamunanagar,FULL MATCH
6,Haryana,274458,Radaur,Municipality,76.0,Yamunanagar,FULL MATCH
6,Haryana,289254,Sadhaura,Municipality,76.0,Yamunanagar,FULL MATCH
6,Haryana,248579,Sohna,Notified Area Council,604.0,Nuh,FULL MATCH
6,Haryana,248580,Taoru,Municipality,604.0,Nuh,FULL MATCH
6,Haryana,248581,Nuh,Notified Area Council,604.0,Nuh,FULL MATCH
6,Haryana,248582,Ferozepur Jhirka,Municipality,604.0,Nuh,FULL MATCH
6,Haryana,248583,Punahana,Municipality,604.0,Nuh,FULL MATCH
6,Haryana,248586,Palwal,Notified Area Council,619.0,Palwal,FULL MATCH
6,Haryana,248587,Hathin,Municipality,619.0,Palwal,FULL MATCH
6,Haryana,248589,Hodal,Notified Area Council,619.0,Palwal,FULL MATCH
6,Haryana,248553,Loharu,Municipality,701.0,Charkhi Dadri,FULL MATCH
6,Haryana,248545,Barwala,Municipality,792.0,Hansi,AMBIGUOUS MATCH
6,Haryana,248547,Narnaund,Municipality,792.0,Hansi,FULL MATCH
6,Haryana,248548,Hansi,Notified Area Council,792.0,Hansi,FULL MATCH
6,Haryana,248521,Panipat,Municipal Corporations,,,NO MATCH
7,Delhi,276400,East Delhi Municipal Corporation,Municipal Corporations,78.0,East,AMBIGUOUS MATCH
7,Delhi,276400,East Delhi Municipal Corporation,Municipal Corporations,80.0,North,AMBIGUOUS MATCH
7,Delhi,276400,East Delhi Municipal Corporation,Municipal Corporations,81.0,North East,AMBIGUOUS MATCH
7,Delhi,276401,North Delhi Municipal Corporation,Municipal Corporations,82.0,North West,AMBIGUOUS MATCH
7,Delhi,276402,South Delhi Municipal Corporation,Municipal Corporations,83.0,South,AMBIGUOUS MATCH
7,Delhi,276401,North Delhi Municipal Corporation,Municipal Corporations,84.0,South West,AMBIGUOUS MATCH
7,Delhi,276402,South Delhi Municipal Corporation,Municipal Corporations,84.0,South West,AMBIGUOUS MATCH
7,Delhi,276401,North Delhi Municipal Corporation,Municipal Corporations,85.0,West,AMBIGUOUS MATCH
