localBodyCode,localBodyName,stateCode,stateName,lb_pincodes,total_lb_pincodes,num_candidate_districts,candidate_districts,overlap_percentages,top_districtCode,top_districtName,top_overlap_%,2nd_districtCode,2nd_districtName,2nd_overlap_%,disparity_value,disparity_category,unmatched_pin_count,unmatched_pincodes
248133,Pakur,20,Jharkhand,"[814101, 816107]",2,2,326:Dumka(50.0%) | 337:Pakur(50.0%),"{326: 50.0, 337: 50.0}",326,Dumka,50.0,337.0,Pakur,50.0,0.0,LOW DISPARITY,0,
248171,Municipal Council Anantnag,1,Jammu And Kashmir,"[192101, 192210]",2,1,1:Anantnag(50.0%),{1: 50.0},1,Anantnag,50.0,,,,50.0,HIGH DISPARITY,1,[192210]
251766,Ongole,28,Andhra Pradesh,"[523001, 523002]",2,1,517:Prakasam(50.0%),{517: 50.0},517,Prakasam,50.0,,,,50.0,HIGH DISPARITY,1,[523002]
248194,Jammu Municipal Corporation,1,Jammu And Kashmir,"[180001, 180002, 180004, 180005, 180006, 180007, 180013, 181121, 181123, 181124]",10,1,5:Jammu(50.0%),{5: 50.0},5,Jammu,50.0,,,,50.0,HIGH DISPARITY,5,"[180004, 180005, 180007, 180013, 181124]"
248427,Vikasnagar,5,Uttarakhand,"[248001, 248198]",2,1,49:Dehradun(50.0%),{49: 50.0},49,Dehradun,50.0,,,,50.0,HIGH DISPARITY,1,[248198]
251816,Konnur,29,Karnataka,"[587121, 591231]",2,2,524:Bagalkote(50.0%) | 527:Belagavi(50.0%),"{524: 50.0, 527: 50.0}",524,Bagalkote,50.0,527.0,Belagavi,50.0,0.0,LOW DISPARITY,0,
251863,Yadgir,29,Karnataka,"[585201, 585202]",2,1,635:Yadgir(50.0%),{635: 50.0},635,Yadgir,50.0,,,,50.0,HIGH DISPARITY,1,[585201]
248428,Herbertpur,5,Uttarakhand,"[248001, 248142]",2,1,49:Dehradun(50.0%),{49: 50.0},49,Dehradun,50.0,,,,50.0,HIGH DISPARITY,1,[248142]
248545,Barwala,6,Haryana,"[125121, 134118]",2,3,63:Hisar(50.0%) | 70:Panchkula(50.0%) | 792:Hansi(50.0%),"{63: 50.0, 70: 50.0, 792: 50.0}",63,Hisar,50.0,70.0,Panchkula,50.0,0.0,LOW DISPARITY,0,
248649,Kesrisinghpur,8,Rajasthan,"[313325, 328024, 328027, 335027]",4,4,98:Dholpur(50.0%) | 100:Ganganagar(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 100: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,100.0,Ganganagar,25.0,25.0,MODERATE DISPARITY,0,
251293,Dharangaon,27,Maharashtra,"[423601, 425105]",2,2,466:Ahilyanagar(50.0%) | 478:Jalgaon(50.0%),"{466: 50.0, 478: 50.0}",466,Ahilyanagar,50.0,478.0,Jalgaon,50.0,0.0,LOW DISPARITY,0,
248650,Srikaranpur,8,Rajasthan,"[313325, 328024, 328027, 335073]",4,5,98:Dholpur(50.0%) | 100:Ganganagar(25.0%) | 101:Hanumangarh(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 100: 25.0, 101: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,100.0,Ganganagar,25.0,25.0,MODERATE DISPARITY,0,
251362,Nagpur,27,Maharashtra,"[440001, 440029]",2,1,484:Nagpur(50.0%),{484: 50.0},484,Nagpur,50.0,,,,50.0,HIGH DISPARITY,1,[440029]
252110,Kanhangad,32,Kerala,"[671315, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 558:Kasaragod(25.0%),"{555: 50.0, 558: 25.0}",555,Ernakulam,50.0,558.0,Kasaragod,25.0,25.0,MODERATE DISPARITY,1,[683104]
252111,Payyannur,32,Kerala,"[670307, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 557:Kannur(25.0%),"{555: 50.0, 557: 25.0}",555,Ernakulam,50.0,557.0,Kannur,25.0,25.0,MODERATE DISPARITY,1,[683104]
248051,Godda,20,Jharkhand,"[814101, 814133]",2,2,326:Dumka(50.0%) | 330:Godda(50.0%),"{326: 50.0, 330: 50.0}",326,Dumka,50.0,330.0,Godda,50.0,0.0,LOW DISPARITY,0,
252139,Mattannur,32,Kerala,"[670702, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 557:Kannur(25.0%),"{555: 50.0, 557: 25.0}",555,Ernakulam,50.0,557.0,Kannur,25.0,25.0,MODERATE DISPARITY,1,[683104]
252144,Koothuparamba,32,Kerala,"[670643, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 557:Kannur(25.0%),"{555: 50.0, 557: 25.0}",555,Ernakulam,50.0,557.0,Kannur,25.0,25.0,MODERATE DISPARITY,1,[683104]
252149,Thalassery,32,Kerala,"[670101, 682301, 682304, 683104]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[670101, 683104]"
301461,Mundawar,8,Rajasthan,"[301407, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 770:Khairthal-Tijara(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 770: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
252157,Vatakara,32,Kerala,"[673101, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 561:Kozhikode(25.0%),"{555: 50.0, 561: 25.0}",555,Ernakulam,50.0,561.0,Kozhikode,25.0,25.0,MODERATE DISPARITY,1,[683104]
252159,Koyilandy,32,Kerala,"[673305, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 561:Kozhikode(25.0%),"{555: 50.0, 561: 25.0}",555,Ernakulam,50.0,561.0,Kozhikode,25.0,25.0,MODERATE DISPARITY,1,[683104]
252160,Kozhikode,32,Kerala,"[673001, 682001]",2,2,555:Ernakulam(50.0%) | 561:Kozhikode(50.0%),"{555: 50.0, 561: 50.0}",555,Ernakulam,50.0,561.0,Kozhikode,50.0,0.0,LOW DISPARITY,0,
252169,Manjeri,32,Kerala,"[676121, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 562:Malappuram(25.0%),"{555: 50.0, 562: 25.0}",555,Ernakulam,50.0,562.0,Malappuram,25.0,25.0,MODERATE DISPARITY,1,[683104]
252170,Malappuram,32,Kerala,"[676505, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 562:Malappuram(25.0%),"{555: 50.0, 562: 25.0}",555,Ernakulam,50.0,562.0,Malappuram,25.0,25.0,MODERATE DISPARITY,1,[683104]
301462,Ponkh,8,Rajasthan,"[313325, 328024, 328027, 333053]",4,4,98:Dholpur(50.0%) | 106:Jhunjhunu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 106: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,106.0,Jhunjhunu,25.0,25.0,MODERATE DISPARITY,0,
248671,Rajgarh (Alwar),8,Rajasthan,"[301408, 313325]",2,3,87:Alwar(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{87: 50.0, 112: 50.0, 117: 50.0}",87,Alwar,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
248672,Sardarshahar,8,Rajasthan,"[313325, 328024, 328027, 331403]",4,4,98:Dholpur(50.0%) | 96:Churu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 96: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,96.0,Churu,25.0,25.0,MODERATE DISPARITY,0,
248674,Ratannagar,8,Rajasthan,"[313325, 328024, 328027, 331021]",4,4,98:Dholpur(50.0%) | 96:Churu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 96: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,96.0,Churu,25.0,25.0,MODERATE DISPARITY,0,
248675,Sri Dungargarh,8,Rajasthan,"[313325, 328024, 328027, 331803]",4,4,98:Dholpur(50.0%) | 93:Bikaner(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 93: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,93.0,Bikaner,25.0,25.0,MODERATE DISPARITY,0,
248676,Ratangarh,8,Rajasthan,"[313325, 331022]",2,3,96:Churu(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{96: 50.0, 112: 50.0, 117: 50.0}",96,Churu,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
252175,Ottappalam,32,Kerala,"[679104, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 563:Palakkad(25.0%),"{555: 50.0, 563: 25.0}",555,Ernakulam,50.0,563.0,Palakkad,25.0,25.0,MODERATE DISPARITY,1,[683104]
252176,Palakkad,32,Kerala,"[678001, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 563:Palakkad(25.0%),"{555: 50.0, 563: 25.0}",555,Ernakulam,50.0,563.0,Palakkad,25.0,25.0,MODERATE DISPARITY,1,[683104]
248677,Rajaldesar,8,Rajasthan,"[313325, 328024, 328027, 331802]",4,4,98:Dholpur(50.0%) | 96:Churu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 96: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,96.0,Churu,25.0,25.0,MODERATE DISPARITY,0,
252180,Kunnamkulam,32,Kerala,"[680503, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 566:Thrissur(25.0%),"{555: 50.0, 566: 25.0}",555,Ernakulam,50.0,566.0,Thrissur,25.0,25.0,MODERATE DISPARITY,1,[683104]
252181,Chavakkad,32,Kerala,"[680518, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 566:Thrissur(25.0%),"{555: 50.0, 566: 25.0}",555,Ernakulam,50.0,566.0,Thrissur,25.0,25.0,MODERATE DISPARITY,1,[683104]
248678,Bidasar,8,Rajasthan,"[313325, 331501]",2,3,96:Churu(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{96: 50.0, 112: 50.0, 117: 50.0}",96,Churu,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
252194,Thrissur,32,Kerala,"[680021, 682001]",2,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,1,[680021]
248679,Chhapar,8,Rajasthan,"[313325, 328024, 328027, 331502]",4,4,98:Dholpur(50.0%) | 96:Churu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 96: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,96.0,Churu,25.0,25.0,MODERATE DISPARITY,0,
252204,Irinjalakuda,32,Kerala,"[680121, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 566:Thrissur(25.0%),"{555: 50.0, 566: 25.0}",555,Ernakulam,50.0,566.0,Thrissur,25.0,25.0,MODERATE DISPARITY,1,[683104]
252205,Chalakudy,32,Kerala,"[680307, 682301, 682304, 683104]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[680307, 683104]"
248681,Bissau,8,Rajasthan,"[313325, 328024, 328027, 331027]",4,4,98:Dholpur(50.0%) | 106:Jhunjhunu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 106: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,106.0,Jhunjhunu,25.0,25.0,MODERATE DISPARITY,0,
248682,Mandawa,8,Rajasthan,"[313325, 328024, 328027, 333704]",4,4,98:Dholpur(50.0%) | 106:Jhunjhunu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 106: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,106.0,Jhunjhunu,25.0,25.0,MODERATE DISPARITY,0,
252071,City Corporation Panaji,30,Goa,"[403001, 403004]",2,1,551:North Goa(50.0%),{551: 50.0},551,North Goa,50.0,,,,50.0,HIGH DISPARITY,1,[403004]
252108,Kasaragod,32,Kerala,"[671121, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 558:Kasaragod(25.0%),"{555: 50.0, 558: 25.0}",555,Ernakulam,50.0,558.0,Kasaragod,25.0,25.0,MODERATE DISPARITY,1,[683104]
248684,Baggar,8,Rajasthan,"[313325, 328024, 328027, 333028]",4,4,98:Dholpur(50.0%) | 106:Jhunjhunu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 106: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,106.0,Jhunjhunu,25.0,25.0,MODERATE DISPARITY,0,
248685,Pilani,8,Rajasthan,"[313325, 328024, 328027, 333031]",4,4,98:Dholpur(50.0%) | 106:Jhunjhunu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 106: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,106.0,Jhunjhunu,25.0,25.0,MODERATE DISPARITY,0,
248694,Behror,8,Rajasthan,"[301701, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 782:Kotputli-Behror(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 782: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
248696,Tijara,8,Rajasthan,"[301411, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 770:Khairthal-Tijara(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 770: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
248698,Khairthal-Tijara,8,Rajasthan,"[301404, 313325]",2,3,112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 770:Khairthal-Tijara(50.0%),"{112: 50.0, 117: 50.0, 770: 50.0}",112,Rajsamand,50.0,117.0,Udaipur,50.0,0.0,LOW DISPARITY,0,
248700,Rajgarh(Churu),8,Rajasthan,"[313325, 328024, 328027, 331023]",4,4,98:Dholpur(50.0%) | 96:Churu(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 96: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,96.0,Churu,25.0,25.0,MODERATE DISPARITY,0,
252233,Thodupuzha,32,Kerala,"[682301, 682304, 683104, 685584]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 685584]"
252234,Palai,32,Kerala,"[682301, 682304, 683104, 686575]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 686575]"
252236,Vaikom,32,Kerala,"[682301, 682304, 683104, 686141]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 686141]"
252238,Kottayam,32,Kerala,"[682301, 682304, 683104, 686001]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 686001]"
252239,Changanassery,32,Kerala,"[682301, 682304, 683104, 686101]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 686101]"
252242,Cherthala,32,Kerala,"[682301, 682304, 683104, 688524]",4,2,555:Ernakulam(50.0%) | 554:Alappuzha(25.0%),"{555: 50.0, 554: 25.0}",555,Ernakulam,50.0,554.0,Alappuzha,25.0,25.0,MODERATE DISPARITY,1,[683104]
252247,Alappuzha,32,Kerala,"[682301, 682304, 683104, 688001]",4,2,555:Ernakulam(50.0%) | 554:Alappuzha(25.0%),"{555: 50.0, 554: 25.0}",555,Ernakulam,50.0,554.0,Alappuzha,25.0,25.0,MODERATE DISPARITY,1,[683104]
252248,Kayamkulam,32,Kerala,"[682301, 682304, 683104, 690502]",4,2,555:Ernakulam(50.0%) | 554:Alappuzha(25.0%),"{555: 50.0, 554: 25.0}",555,Ernakulam,50.0,554.0,Alappuzha,25.0,25.0,MODERATE DISPARITY,1,[683104]
252171,Perinthalmanna,32,Kerala,"[679322, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 562:Malappuram(25.0%),"{555: 50.0, 562: 25.0}",555,Ernakulam,50.0,562.0,Malappuram,25.0,25.0,MODERATE DISPARITY,1,[683104]
252172,Tirur,32,Kerala,"[676101, 682301, 682304, 683104]",4,2,555:Ernakulam(50.0%) | 562:Malappuram(25.0%),"{555: 50.0, 562: 25.0}",555,Ernakulam,50.0,562.0,Malappuram,25.0,25.0,MODERATE DISPARITY,1,[683104]
252249,Chengannur,32,Kerala,"[682301, 682304, 683104, 689121]",4,2,555:Ernakulam(50.0%) | 554:Alappuzha(25.0%),"{555: 50.0, 554: 25.0}",555,Ernakulam,50.0,554.0,Alappuzha,25.0,25.0,MODERATE DISPARITY,1,[683104]
252250,Mavelikkara,32,Kerala,"[682301, 682304, 683104, 690101]",4,2,555:Ernakulam(50.0%) | 554:Alappuzha(25.0%),"{555: 50.0, 554: 25.0}",555,Ernakulam,50.0,554.0,Alappuzha,25.0,25.0,MODERATE DISPARITY,1,[683104]
252251,Thiruvalla,32,Kerala,"[682301, 682304, 683104, 689101]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 689101]"
252253,Adoor,32,Kerala,"[682301, 682304, 683104, 691523]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 691523]"
252254,Punalur,32,Kerala,"[682301, 682304, 683104, 691305]",4,1,555:Ernakulam(50.0%),{555: 50.0},555,Ernakulam,50.0,,,,50.0,HIGH DISPARITY,2,"[683104, 691305]"
252255,Kollam,32,Kerala,"[682001, 691001, 691002, 691003, 691004, 691005, 691010, 691012, 691013, 691015, 691021, 691601]",12,2,559:Kollam(50.0%) | 555:Ernakulam(8.33%),"{559: 50.0, 555: 8.33}",559,Kollam,50.0,555.0,Ernakulam,8.33,41.67,HIGH DISPARITY,5,"[691002, 691003, 691012, 691013, 691021]"
248702,Kherli,8,Rajasthan,"[313325, 321606]",2,3,87:Alwar(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{87: 50.0, 112: 50.0, 117: 50.0}",87,Alwar,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
248703,Kaman,8,Rajasthan,"[313325, 321022, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 767:Deeg(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 767: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
248704,Nagar,8,Rajasthan,"[313325, 321205, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 767:Deeg(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 767: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
252259,Nedumangad,32,Kerala,"[682301, 682304, 683104, 695541]",4,2,555:Ernakulam(50.0%) | 565:Thiruvananthapuram(25.0%),"{555: 50.0, 565: 25.0}",555,Ernakulam,50.0,565.0,Thiruvananthapuram,25.0,25.0,MODERATE DISPARITY,1,[683104]
252261,Neyyattinkara,32,Kerala,"[682301, 682304, 683104, 695121]",4,2,555:Ernakulam(50.0%) | 565:Thiruvananthapuram(25.0%),"{555: 50.0, 565: 25.0}",555,Ernakulam,50.0,565.0,Thiruvananthapuram,25.0,25.0,MODERATE DISPARITY,1,[683104]
301442,Goluwala,8,Rajasthan,"[313325, 328024, 328027, 335805]",4,5,98:Dholpur(50.0%) | 100:Ganganagar(25.0%) | 101:Hanumangarh(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 100: 25.0, 101: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,100.0,Ganganagar,25.0,25.0,MODERATE DISPARITY,0,
301445,Mawali,8,Rajasthan,"[305921, 313203]",2,3,112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 774:Beawar(50.0%),"{112: 50.0, 117: 50.0, 774: 50.0}",112,Rajsamand,50.0,117.0,Udaipur,50.0,0.0,LOW DISPARITY,0,
301446,Nauganwa,8,Rajasthan,"[313325, 321023, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 767:Deeg(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 767: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
301454,Vajirpur,8,Rajasthan,"[313325, 322219, 328024, 328027]",4,5,98:Dholpur(50.0%) | 108:Karauli(25.0%) | 112:Rajsamand(25.0%) | 113:Sawai Madhopur(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 108: 25.0, 112: 25.0, 113: 25.0, 117: 25.0}",98,Dholpur,50.0,108.0,Karauli,25.0,25.0,MODERATE DISPARITY,0,
301455,Vatika,8,Rajasthan,"[303905, 313325]",2,3,102:Jaipur(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%),"{102: 50.0, 112: 50.0, 117: 50.0}",102,Jaipur,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
296926,Mandawari,8,Rajasthan,"[303504, 313325, 328024, 328027]",4,3,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,1,[303504]
301458,Mubarikpur,8,Rajasthan,"[301025, 313325, 328024, 328027]",4,4,98:Dholpur(50.0%) | 87:Alwar(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 87: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,87.0,Alwar,25.0,25.0,MODERATE DISPARITY,0,
248706,Nadbai,8,Rajasthan,"[313325, 321602]",2,4,91:Bharatpur(50.0%) | 112:Rajsamand(50.0%) | 117:Udaipur(50.0%) | 767:Deeg(50.0%),"{91: 50.0, 112: 50.0, 117: 50.0, 767: 50.0}",91,Bharatpur,50.0,112.0,Rajsamand,50.0,0.0,LOW DISPARITY,0,
252372,Panapakkam,33,Tamil Nadu,"[631052, 631152]",2,1,731:Ranipet(50.0%),{731: 50.0},731,Ranipet,50.0,,,,50.0,HIGH DISPARITY,1,[631152]
252589,Kannivadi,33,Tamil Nadu,"[638106, 639202]",2,2,576:Karur(50.0%) | 634:Tiruppur(50.0%),"{576: 50.0, 634: 50.0}",576,Karur,50.0,634.0,Tiruppur,50.0,0.0,LOW DISPARITY,0,
252596,Gudalur,33,Tamil Nadu,"[625518, 643205]",2,2,587:The Nilgiris(50.0%) | 588:Theni(50.0%),"{587: 50.0, 588: 50.0}",587,The Nilgiris,50.0,588.0,Theni,50.0,0.0,LOW DISPARITY,0,
252612,Mettupalayam,33,Tamil Nadu,"[638401, 641301]",2,2,569:Coimbatore(50.0%) | 573:Erode(50.0%),"{569: 50.0, 573: 50.0}",569,Coimbatore,50.0,573.0,Erode,50.0,0.0,LOW DISPARITY,1,[641301]
252639,Gudalur,33,Tamil Nadu,"[625518, 643205]",2,2,587:The Nilgiris(50.0%) | 588:Theni(50.0%),"{587: 50.0, 588: 50.0}",587,The Nilgiris,50.0,588.0,Theni,50.0,0.0,LOW DISPARITY,0,
252681,Kottur,33,Tamil Nadu,"[625534, 642114]",2,2,569:Coimbatore(50.0%) | 588:Theni(50.0%),"{569: 50.0, 588: 50.0}",569,Coimbatore,50.0,588.0,Theni,50.0,0.0,LOW DISPARITY,0,
248707,Kumher,8,Rajasthan,"[313325, 321201, 328024, 328027]",4,4,98:Dholpur(50.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%) | 767:Deeg(25.0%),"{98: 50.0, 112: 25.0, 117: 25.0, 767: 25.0}",98,Dholpur,50.0,112.0,Rajsamand,25.0,25.0,MODERATE DISPARITY,0,
252720,Pallapatti,33,Tamil Nadu,"[625534, 639205]",2,2,576:Karur(50.0%) | 588:Theni(50.0%),"{576: 50.0, 588: 50.0}",576,Karur,50.0,588.0,Theni,50.0,0.0,LOW DISPARITY,0,
248709,Bhusawar,8,Rajasthan,"[313325, 321406, 328024, 328027]",4,4,98:Dholpur(50.0%) | 91:Bharatpur(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 91: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,91.0,Bharatpur,25.0,25.0,MODERATE DISPARITY,0,
252819,Cholapuram,33,Tamil Nadu,"[612503, 639102]",2,2,576:Karur(50.0%) | 586:Thanjavur(50.0%),"{576: 50.0, 586: 50.0}",576,Karur,50.0,586.0,Thanjavur,50.0,0.0,LOW DISPARITY,0,
252843,Iluppur,33,Tamil Nadu,"[622102, 639119]",2,2,576:Karur(50.0%) | 582:Pudukkottai(50.0%),"{576: 50.0, 582: 50.0}",576,Karur,50.0,582.0,Pudukkottai,50.0,0.0,LOW DISPARITY,0,
252848,Pudukkottai,33,Tamil Nadu,"[622001, 622005]",2,1,582:Pudukkottai(50.0%),{582: 50.0},582,Pudukkottai,50.0,,,,50.0,HIGH DISPARITY,1,[622005]
252852,Alangudi,33,Tamil Nadu,"[612801, 622301]",2,3,582:Pudukkottai(50.0%) | 586:Thanjavur(50.0%) | 590:Thiruvarur(50.0%),"{582: 50.0, 586: 50.0, 590: 50.0}",582,Pudukkottai,50.0,586.0,Thanjavur,50.0,0.0,LOW DISPARITY,0,
253147,Babra,24,Gujarat,"[365421, 387335]",2,2,439:Amreli(50.0%) | 450:Kheda(50.0%),"{439: 50.0, 450: 50.0}",439,Amreli,50.0,450.0,Kheda,50.0,0.0,LOW DISPARITY,0,
253219,Sahebganj,10,Bihar,"[841301, 843125]",2,2,208:Muzaffarpur(50.0%) | 218:Saran(50.0%),"{208: 50.0, 218: 50.0}",208,Muzaffarpur,50.0,218.0,Saran,50.0,0.0,LOW DISPARITY,0,
253231,Bishrampur,20,Jharkhand,"[814101, 822132]",2,2,326:Dumka(50.0%) | 338:Palamu(50.0%),"{326: 50.0, 338: 50.0}",326,Dumka,50.0,338.0,Palamu,50.0,0.0,LOW DISPARITY,0,
248710,Weir,8,Rajasthan,"[313325, 321408, 328024, 328027]",4,4,98:Dholpur(50.0%) | 91:Bharatpur(25.0%) | 112:Rajsamand(25.0%) | 117:Udaipur(25.0%),"{98: 50.0, 91: 25.0, 112: 25.0, 117: 25.0}",98,Dholpur,50.0,91.0,Bharatpur,25.0,25.0,MODERATE DISPARITY,0,
293843,Jodhpur-North,8,Rajasthan,"[342001, 342006, 342007, 342026, 342027, 342304]",6,1,107:Jodhpur(50.0%),{107: 50.0},107,Jodhpur,50.0,,,,50.0,HIGH DISPARITY,3,"[342006, 342007, 342026]"
