stateCode,localBodyCode,localBodyName,localBodyType,districtCode,districtName,status
10,299162,Kahra,Town Panchayat,216,Saharsa,FULL MATCH
10,299163,Sour Bazar,Town Panchayat,216,Saharsa,FULL MATCH
10,299164,Simri Bakhtiarpur,Municipality,216,Saharsa,FULL MATCH
29,299169,Bashettihalli,Town Panchayat,"525, 526",Bengaluru Urban | Bengaluru Rural,FULL MATCH
10,299170,Bharwara,Town Panchayat,195,Darbhanga,FULL MATCH
10,299171,Haweli Kharagpur,Municipality,207,Munger,FULL MATCH
10,299173,Sarairanjan,Town Panchayat,217,Samastipur,FULL MATCH
10,299175,Tarapur,Town Panchayat,207,Munger,FULL MATCH
10,299176,Bihta,Municipality,212,Patna,FULL MATCH
10,299178,Sampatchak,Municipality,212,Patna,FULL MATCH
29,299179,Shiruru,Town Panchayat,549,Udupi,FULL MATCH
29,299180,Holehonnuru,Town Panchayat,547,Shivamogga,FULL MATCH
29,299181,Anavatti,Town Panchayat,547,Shivamogga,FULL MATCH
29,299183,Nyamathi,Town Panchayat,535,Davanagere,FULL MATCH
10,299185,Dobhi,Town Panchayat,196,Gaya,FULL MATCH
10,299186,Imamganj,Town Panchayat,196,Gaya,FULL MATCH
10,299187,Khizarsarai,Town Panchayat,196,Gaya,FULL MATCH
10,299188,Fatehpur,Town Panchayat,"190, 192",Banka | Bhagalpur,FULL MATCH
10,299189,Wazirganj,Town Panchayat,209,Nalanda,FULL MATCH
10,299195,Singhia,Town Panchayat,217,Samastipur,FULL MATCH
10,299196,Punpun,Town Panchayat,212,Patna,FULL MATCH
10,299198,Sikandra,Town Panchayat,198,Jamui,FULL MATCH
10,299203,Hata,Town Panchayat,200,Kaimur (Bhabua),FULL MATCH
10,299204,Kudra,Town Panchayat,"200, 215",Kaimur (Bhabua) | Rohtas,FULL MATCH
10,299205,Paliganj,Town Panchayat,212,Patna,FULL MATCH
10,299206,Ramgarh,Town Panchayat,200,Kaimur (Bhabua),FULL MATCH
10,299209,Kursela,Town Panchayat,"201, 214",Katihar | Purnia,FULL MATCH
10,299210,Korha,Town Panchayat,201,Katihar,FULL MATCH
10,299212,Balrampur,Town Panchayat,201,Katihar,FULL MATCH
10,299214,Beldaur,Town Panchayat,202,Khagaria,FULL MATCH
10,299215,Parbatta,Town Panchayat,202,Khagaria,FULL MATCH
10,299216,Mansi,Town Panchayat,202,Khagaria,FULL MATCH
10,299218,Alauli,Town Panchayat,202,Khagaria,FULL MATCH
10,299223,Minapur,Town Panchayat,"208, 220",Muzaffarpur | Sheohar,FULL MATCH
10,299224,Bihariganj,Town Panchayat,205,Madhepura,FULL MATCH
10,299225,Singheshwar,Town Panchayat,205,Madhepura,FULL MATCH
10,299226,Udakishunganj,Municipality,205,Madhepura,FULL MATCH
10,299227,Alamnagar,Town Panchayat,205,Madhepura,FULL MATCH
10,299228,Saraiya,Town Panchayat,208,Muzaffarpur,FULL MATCH
10,299229,Shahpur Patori,Municipality,217,Samastipur,FULL MATCH
10,299230,Kurhani,Town Panchayat,208,Muzaffarpur,FULL MATCH
10,299232,Amour,Town Panchayat,218,Saran,FULL MATCH
10,299233,Kasba,Municipality,214,Purnia,FULL MATCH
10,299234,Banmankhi,Municipality,"188, 214",Araria | Purnia,FULL MATCH
10,299236,Dhamdaha,Town Panchayat,214,Purnia,FULL MATCH
10,299237,Bhawanipur,Town Panchayat,"211, 214",Pashchim Champaran | Purnia,AMBIGUOUS MATCH
10,299238,Rupauli,Town Panchayat,214,Purnia,FULL MATCH
10,299240,Sakra,Town Panchayat,208,Muzaffarpur,FULL MATCH
23,299252,Piprai,Town Panchayat,391,Ashoknagar,FULL MATCH
23,299255,Madhusudangarh,Town Panchayat,406,Guna,FULL MATCH
10,299271,Mirganj,Town Panchayat,"208, 222",Muzaffarpur | Siwan,AMBIGUOUS MATCH
10,299272,Champanagar,Town Panchayat,192,Bhagalpur,FULL MATCH
10,299273,Jandaha,Town Panchayat,224,Vaishali,FULL MATCH
23,299278,Rajnagar Bangawan,Town Panchayat,390,Anuppur,FULL MATCH
10,299284,Phulparas,Town Panchayat,206,Madhubani,FULL MATCH
10,299285,Giriak,Town Panchayat,209,Nalanda,FULL MATCH
10,299288,Chandi,Town Panchayat,209,Nalanda,FULL MATCH
23,299289,Mohna,Town Panchayat,407,Gwalior,FULL MATCH
10,299291,Benipatti,Town Panchayat,"206, 221",Madhubani | Sitamarhi,FULL MATCH
10,299293,Asthawan,Town Panchayat,209,Nalanda,FULL MATCH
10,299296,Parbalpur,Town Panchayat,209,Nalanda,FULL MATCH
10,299297,Sarmera,Town Panchayat,209,Nalanda,FULL MATCH
10,299298,Pauakhali,Town Panchayat,203,Kishanganj,FULL MATCH
23,299299,Magroni,Town Panchayat,432,Shivpuri,FULL MATCH
10,299300,Rahui,Town Panchayat,209,Nalanda,FULL MATCH
10,299301,Ekangarsarai,Town Panchayat,209,Nalanda,FULL MATCH
10,299304,Karakat,Town Panchayat,215,Rohtas,FULL MATCH
10,299306,Dinara,Town Panchayat,215,Rohtas,FULL MATCH
10,299307,Chenari,Town Panchayat,215,Rohtas,FULL MATCH
10,299316,Rajgir,Municipality,209,Nalanda,FULL MATCH
29,299317,Lokapura,Town Panchayat,524,Bagalkote,FULL MATCH
29,299318,Chikkabanavara,Town Municipal Council,525,Bengaluru Urban,FULL MATCH
29,299319,Hunasamaranahalli,Town Municipal Council,525,Bengaluru Urban,FULL MATCH
29,299320,Bajape,Town Panchayat,534,Dakshina Kannada,FULL MATCH
29,299321,Kinnigoli,Town Panchayat,534,Dakshina Kannada,FULL MATCH
29,299322,Rammanahalli,Town Panchayat,545,Mysuru,FULL MATCH
29,299323,Kadakola,Town Panchayat,545,Mysuru,FULL MATCH
29,299325,Srirampura,Town Panchayat,545,Mysuru,FULL MATCH
29,299326,Harohalli,Town Panchayat,631,Bengaluru South,FULL MATCH
29,299327,Babaleshwar,Town Panchayat,530,Vijayapura,FULL MATCH
29,299328,Manki,Town Panchayat,550,Uttara Kannada,FULL MATCH
29,299329,Ankalagi-Akkathangerahal,Town Panchayat,527,Belagavi,FULL MATCH
29,299330,Yaragatti,Town Panchayat,527,Belagavi,FULL MATCH
29,299331,Kagawada,Town Panchayat,,,NO MATCH
29,299332,Machhe,Town Panchayat,527,Belagavi,FULL MATCH
29,299333,Peeranawadi,Town Panchayat,527,Belagavi,FULL MATCH
29,299334,Bogadi,Town Panchayat,545,Mysuru,FULL MATCH
29,299335,Hootagalli,City Municipal Council,545,Mysuru,FULL MATCH
10,299337,Noorsarai,Town Panchayat,209,Nalanda,FULL MATCH
29,299416,Bangarpete,Town Municipal Council,542,Kolar,FULL MATCH
29,299417,Mkhubballi,Town Panchayat,527,Belagavi,FULL MATCH
10,299448,Tajpur,Municipality,217,Samastipur,FULL MATCH
10,299454,Nalanda,Town Panchayat,209,Nalanda,FULL MATCH
3,299456,Gharuan,Town Panchayat,608,S.A.S Nagar,FULL MATCH
3,299457,Baba Bakala,Town Panchayat,"27, 609",Amritsar | Tarn Taran,FULL MATCH
3,299458,Adda Devigarh,Town Panchayat,41,Patiala,FULL MATCH
33,299500,Nagapattinam,Municipality,579,Nagapattinam,FULL MATCH
5,299524,Dhandera,Town Panchayat,50,Haridwar,FULL MATCH
5,299525,Garud,Town Panchayat,46,Bageshwar,FULL MATCH
5,299526,Imlikheda,Town Panchayat,50,Haridwar,FULL MATCH
5,299527,Lalpur,Town Panchayat,56,Udham Singh Nagar,FULL MATCH
5,299528,Nagla,Municipality,56,Udham Singh Nagar,FULL MATCH
5,299529,Rampur,Town Panchayat,49,Dehradun,FULL MATCH
5,299531,Tapovan,Town Panchayat,49,Dehradun,FULL MATCH
5,299532,Thalisain,Town Panchayat,52,Pauri Garhwal,FULL MATCH
8,299534,Borawar,Town Panchayat,"98, 112, 117, 768",Dholpur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,299535,Kotkasim,Town Panchayat,"98, 112, 117, 770",Dholpur | Rajsamand | Udaipur | Khairthal-Tijara,AMBIGUOUS MATCH
8,299536,Govindgarh,Municipality,"87, 102, 112, 117",Alwar | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
12,299582,Dumporijo,Town Panchayat,241,Upper Subansiri,FULL MATCH
12,299583,Kimin,Town Panchayat,237,Papum Pare,FULL MATCH
12,299584,Doimukh,Town Panchayat,237,Papum Pare,FULL MATCH
12,299585,Raga,Town Panchayat,"236, 718, 786",Lower Subansiri | Kamle | Keyi Panyor,FULL MATCH
12,299586,Bordumsa,Town Panchayat,229,Changlang,FULL MATCH
12,299587,Chayangtajo,Town Panchayat,"231, 723, 787",East Kameng | Pakke Kessang | Bichom,FULL MATCH
12,299588,Hayuliang,Town Panchayat,628,Anjaw,FULL MATCH
12,299589,Kalaktang,Town Panchayat,242,West Kameng,FULL MATCH
12,299590,Kharsang,Town Panchayat,229,Changlang,FULL MATCH
12,299591,Lemmi,Town Panchayat,"231, 723, 787",East Kameng | Pakke Kessang | Bichom,FULL MATCH
12,299592,Ruksin,Town Panchayat,232,East Siang,FULL MATCH
12,299593,Rupa,Town Panchayat,242,West Kameng,FULL MATCH
12,299594,Sangram,Town Panchayat,"233, 677",Kurung Kumey | Kra Daadi,FULL MATCH
12,299595,Tato,Town Panchayat,725,Shi Yomi,FULL MATCH
12,299596,Yachuli,Town Panchayat,"237, 786",Papum Pare | Keyi Panyor,FULL MATCH
12,299597,Mechuka,Town Panchayat,725,Shi Yomi,FULL MATCH
28,299612,Ysr Tadigadapa,Municipality,510,Krishna,FULL MATCH
22,299657,Amleshwar,Municipality,378,Durg,FULL MATCH
28,299713,Alluru,Town Panchayat,"515, 517, 790",Sri Potti Sriramulu Nellore | Prakasam | Markapuram,AMBIGUOUS MATCH
28,299714,B Kothakota,Town Panchayat,790,Markapuram,FULL MATCH
28,299715,Chinthalapudi,Town Panchayat,"517, 748, 790",Prakasam | Eluru | Markapuram,AMBIGUOUS MATCH
28,299716,Podili,Town Panchayat,790,Markapuram,FULL MATCH
5,299749,Padali Gurjar,Town Panchayat,50,Haridwar,FULL MATCH
8,299753,Khajuwala,Town Panchayat,"93, 98, 100, 112, 117",Bikaner | Dholpur | Ganganagar | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,299757,Siwana,Town Panchayat,"98, 112, 117, 775",Dholpur | Rajsamand | Udaipur | Balotra,AMBIGUOUS MATCH
8,299764,Jayal,Town Panchayat,"98, 110, 112, 117, 768",Dholpur | Nagaur | Rajsamand | Udaipur | Didwana-Kuchaman,AMBIGUOUS MATCH
8,299765,Mandawar,Town Panchayat,"98, 109, 112, 117, 770",Dholpur | Kota | Rajsamand | Udaipur | Khairthal-Tijara,AMBIGUOUS MATCH
19,299774,Falakata,Municipality,664,Alipurduar,FULL MATCH
8,299784,Balesar Satta,Town Panchayat,"98, 107, 112, 117, 772",Dholpur | Jodhpur | Rajsamand | Udaipur | Phalodi,AMBIGUOUS MATCH
23,299804,Bargawan (Amlai),Town Panchayat,,,NO MATCH
8,299825,Bonli,Town Panchayat,"98, 112, 113, 117",Dholpur | Rajsamand | Sawai Madhopur | Udaipur,AMBIGUOUS MATCH
8,299934,Tapukara,Town Panchayat,"98, 112, 117, 770",Dholpur | Rajsamand | Udaipur | Khairthal-Tijara,AMBIGUOUS MATCH
8,299935,Neemrana,Municipality,"112, 117, 782",Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,299936,Hameergarh,Town Panchayat,"92, 98, 112, 117",Bhilwara | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,299937,Tibbi,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,299939,Gudhagorji,Town Panchayat,"98, 106, 112, 117",Dholpur | Jhunjhunu | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,299940,Raniwada,Town Panchayat,"98, 104, 112, 117",Dholpur | Jalore | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,299941,Danta,Town Panchayat,"98, 112, 114, 117",Dholpur | Rajsamand | Sikar | Udaipur,AMBIGUOUS MATCH
8,299942,Dhariawad,Town Panchayat,"98, 112, 117, 629",Dholpur | Rajsamand | Udaipur | Pratapgarh,AMBIGUOUS MATCH
18,299966,Deithor Town Committee,Town Panchayat,292,Karbi Anglong,FULL MATCH
18,299967,Dolamara Town Committee,Town Panchayat,288,Golaghat,FULL MATCH
18,299968,Manja Town Committee,Town Panchayat,292,Karbi Anglong,FULL MATCH
18,299969,Phuloni Centre Town Committee,Town Panchayat,292,Karbi Anglong,FULL MATCH
18,299970,Rongmongve Town Committee,Town Panchayat,297,Nagaon,FULL MATCH
18,299971,Samelangso Town Committee,Town Panchayat,292,Karbi Anglong,FULL MATCH
8,299974,Bardod,Town Panchayat,"98, 112, 117, 782",Dholpur | Rajsamand | Udaipur | Kotputli-Behror,AMBIGUOUS MATCH
8,299976,Basni,Town Panchayat,"98, 110, 112, 117",Dholpur | Nagaur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,299977,Ajeetgarh,Town Panchayat,"98, 112, 117, 774",Dholpur | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
27,300027,Pali,Town Panchayat,491,Raigad,FULL MATCH
8,300050,Semari,Town Panchayat,"98, 112, 117, 777",Dholpur | Rajsamand | Udaipur | Salumbar,AMBIGUOUS MATCH
23,300085,Barodiyakalan,Town Panchayat,425,Sagar,FULL MATCH
21,300314,Remuna,Notified Area Council,346,Balasore,FULL MATCH
8,300321,Narayana,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,300322,Marwar Junction,Town Panchayat,"98, 111, 112, 117, 774",Dholpur | Pali | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,300344,Bahadurpur,Town Panchayat,"87, 98, 112, 117",Alwar | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,300345,Rishabhdeo,Town Panchayat,"117, 777",Udaipur | Salumbar,FULL MATCH
8,300347,Baroda Meo,Town Panchayat,"87, 98, 112, 117",Alwar | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,300350,Manoharpur,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
22,300355,Mandir Hasod,Municipality,"377, 387, 645",Dhamtari | Raipur | Gariyaband,FULL MATCH
20,300370,Mahagama Municipal Corporation,Town Panchayat,,,NO MATCH
20,300371,Hariharganj Municipal Corporation,Municipal Corporations,338,Palamu,FULL MATCH
20,300374,Chhatarpur ,Town Panchayat,338,Palamu,FULL MATCH
33,300381,Pugalur,Municipality,576,Karur,FULL MATCH
27,300382,Angar,Town Panchayat,496,Solapur,FULL MATCH
27,300383,Akluj,Municipality,496,Solapur,FULL MATCH
27,300384,Natepute,Town Panchayat,496,Solapur,FULL MATCH
27,300385,Vairag,Town Panchayat,496,Solapur,FULL MATCH
23,300386,Sarai,Town Panchayat,638,Singrauli,FULL MATCH
23,300387,Karrapur,Town Panchayat,425,Sagar,FULL MATCH
23,300388,Punasa,Town Panchayat,405,Khandwa (East Nimar),FULL MATCH
27,300391,Manchar,Town Panchayat,490,Pune,FULL MATCH
27,300392,Bhisi,Town Panchayat,,,NO MATCH
27,300394,Malegaon Budruk,Town Panchayat,490,Pune,FULL MATCH
23,300395,Bargawan,Town Panchayat,638,Singrauli,FULL MATCH
27,300410,Atpadi,Town Panchayat,493,Sangli,FULL MATCH
5,300431,Imlikhera,Town Panchayat,50,Haridwar,FULL MATCH
18,300487,Kokrajhar Mb,Municipality,294,Kokrajhar,FULL MATCH
18,300488,Bilasipara Tc,Town Panchayat,285,Dhubri,FULL MATCH
18,300489,Chapar Tc,Town Panchayat,285,Dhubri,FULL MATCH
18,300491,Golokganj Tc,Town Panchayat,285,Dhubri,FULL MATCH
18,300492,Lakhipur Tc,Town Panchayat,"282, 287",Cachar | Goalpara,AMBIGUOUS MATCH
18,300493,Jamugurihat Tc,Town Panchayat,301,Sonitpur,FULL MATCH
18,300494,Bokakhat Tc,Town Panchayat,288,Golaghat,FULL MATCH
18,300495,Lanka Mb,Town Panchayat,709,Hojai,FULL MATCH
9,300509,Rajesultanpur,Town Panchayat,121,Ambedkar Nagar,FULL MATCH
9,300510,Martinganj,Town Panchayat,123,Azamgarh,FULL MATCH
9,300511,Rupaideeha,Town Panchayat,125,Bahraich,FULL MATCH
9,300512,Gaisari,Town Panchayat,127,Balrampur,FULL MATCH
9,300532,Hainsar Bazar Dhanghata,Town Panchayat,"131, 178",Basti | Sant Kabir Nagar,FULL MATCH
10,300544,Barauni,Municipality,191,Begusarai,FULL MATCH
10,300545,Brahmpur,Town Panchayat,"193, 194",Bhojpur | Buxar,FULL MATCH
10,300546,Chausa,Town Panchayat,194,Buxar,FULL MATCH
10,300547,Itarhi,Town Panchayat,194,Buxar,FULL MATCH
10,300548,Ghoshi,Town Panchayat,199,Jehanabad,FULL MATCH
10,300549,Asarganj,Town Panchayat,207,Munger,FULL MATCH
10,300550,Sangrampur,Town Panchayat,"190, 207",Banka | Munger,FULL MATCH
10,300551,Madhopur Susta,Town Panchayat,208,Muzaffarpur,FULL MATCH
10,300552,Muraul,Town Panchayat,208,Muzaffarpur,FULL MATCH
10,300553,Pawapuri,Town Panchayat,209,Nalanda,FULL MATCH
10,300554,Rajauli,Town Panchayat,210,Nawada,FULL MATCH
10,300555,Lauria,Town Panchayat,211,Pashchim Champaran,FULL MATCH
10,300556,Macharganwa,Town Panchayat,213,Purbi Champaran,FULL MATCH
10,300557,Jankinagar,Town Panchayat,"188, 214",Araria | Purnia,FULL MATCH
10,300558,Bangaon,Town Panchayat,205,Madhepura,FULL MATCH
10,300559,Musri Gharari,Town Panchayat,217,Samastipur,FULL MATCH
10,300560,Kopa,Town Panchayat,218,Saran,FULL MATCH
10,300561,Gopalpur,Town Panchayat,218,Saran,FULL MATCH
10,300562,Simrahi,Town Panchayat,223,Supaul,FULL MATCH
10,300563,Goraul,Town Panchayat,"208, 224",Muzaffarpur | Vaishali,FULL MATCH
10,300564,Baruraaj,Town Panchayat,208,Muzaffarpur,FULL MATCH
10,300565,Bounsi,Town Panchayat,"190, 192",Banka | Bhagalpur,FULL MATCH
5,300592,Sultanpur-Adampur,Town Panchayat,50,Haridwar,FULL MATCH
33,300593,Kalakadu,Municipality,592,Tirunelveli,FULL MATCH
9,300651,Sankisa Basantpur,Town Panchayat,141,Farrukhabad,FULL MATCH
9,300652,Khimsepur,Town Panchayat,141,Farrukhabad,FULL MATCH
9,300693,Garwara,Town Panchayat,174,Pratapgarh,FULL MATCH
9,300705,Mathauli,Town Panchayat,160,Kushinagar,FULL MATCH
9,300707,Heeraganj Bazaar,Town Panchayat,174,Pratapgarh,FULL MATCH
9,300713,Mirhachi,Town Panchayat,"138, 633",Etah | Kasganj,FULL MATCH
9,300719,Bhira,Town Panchayat,159,Kheri,FULL MATCH
9,300721,Uruwa Bazar,Town Panchayat,148,Gorakhpur,FULL MATCH
9,300729,Bhaluani,Town Panchayat,137,Deoria,FULL MATCH
9,300739,Shivgarh,Town Panchayat,175,Rae Bareli,FULL MATCH
9,300750,Ghaghsarabazar,Town Panchayat,148,Gorakhpur,FULL MATCH
9,300768,Baitalpur,Town Panchayat,137,Deoria,FULL MATCH
9,300772,Derva(Pratapgarh),Town Panchayat,174,Pratapgarh,FULL MATCH
9,300774,Mandhata(Pratapgarh),Town Panchayat,174,Pratapgarh,FULL MATCH
9,300776,Katra Gulab Singh,Town Panchayat,174,Pratapgarh,FULL MATCH
9,300779,Hetimpur,Town Panchayat,"137, 160",Deoria | Kushinagar,FULL MATCH
9,300782,Pathardewa,Town Panchayat,137,Deoria,FULL MATCH
9,300789,Madanpur,Town Panchayat,137,Deoria,FULL MATCH
9,300807,Tarkulwa,Town Panchayat,137,Deoria,FULL MATCH
9,300833,Karikan Dhata,Town Panchayat,142,Fatehpur,FULL MATCH
9,300839,Khakhareru,Town Panchayat,142,Fatehpur,FULL MATCH
9,300865,Maa Kamakhya,Town Panchayat,140,Ayodhya,FULL MATCH
9,300930,Mihinpurwa,Town Panchayat,125,Bahraich,FULL MATCH
9,301012,Tarabganj,Town Panchayat,147,Gonda,FULL MATCH
9,301014,Belsar,Town Panchayat,,,NO MATCH
9,301016,Dhanepur,Town Panchayat,"127, 147",Balrampur | Gonda,FULL MATCH
29,301061,Naganur,Town Panchayat,527,Belagavi,FULL MATCH
27,301078,Besa Pipla Nagar Panchayat,Town Panchayat,484,Nagpur,FULL MATCH
29,301079,Kamatagi,Town Panchayat,524,Bagalkote,FULL MATCH
29,301080,Kamalapura Kalburgi,Town Panchayat,538,Kalaburagi,FULL MATCH
27,301085,Bahadura Nagar Panchayat,Town Panchayat,484,Nagpur,FULL MATCH
27,301086,Kandri Kanhan Nagar Panchayat,Town Panchayat,,,NO MATCH
19,301103,Maynaguri,Municipality,314,Jalpaiguri,FULL MATCH
24,301161,Nakhatrana,Municipality,449,Kachchh,FULL MATCH
29,301176,Doddathoguru,Town Panchayat,525,Bengaluru Urban,FULL MATCH
9,301241,Jhansi Railway Settlement,Notified Area Council,153,Jhansi,FULL MATCH
9,301242,Banaras Locomotive Works,Notified Area Council,187,Varanasi,FULL MATCH
9,301243,Pt. Deen Dayal Upadhyaya Nagar,Notified Area Council,135,Chandauli,FULL MATCH
9,301244,Hindalco Industries Ltd. Renukoot,Notified Area Council,170,Mirzapur,AMBIGUOUS MATCH
9,301249,Grasim Industries Ltd,Notified Area Council,,,NO MATCH
9,301253,Jahanaganj,Town Panchayat,141,Farrukhabad,FULL MATCH
9,301254,Madhuban,Town Panchayat,168,Mau,FULL MATCH
10,301272,SINGHWARA,Town Panchayat,195,Darbhanga,FULL MATCH
10,301276,KUSHESWAR ASTHAN EAST,Town Panchayat,195,Darbhanga,FULL MATCH
10,301277,HAYAGHAT,Town Panchayat,195,Darbhanga,FULL MATCH
10,301283,Baheri,Town Panchayat,195,Darbhanga,FULL MATCH
10,301284,Biraul,Town Panchayat,195,Darbhanga,FULL MATCH
10,301285,GHANSHYAMPUR,Town Panchayat,195,Darbhanga,FULL MATCH
10,301286,Jale,Municipality,195,Darbhanga,FULL MATCH
10,301296,ROHTAS,Town Panchayat,215,Rohtas,FULL MATCH
10,301330,BARARI,Town Panchayat,192,Bhagalpur,FULL MATCH
10,301334,KAKO,Town Panchayat,199,Jehanabad,FULL MATCH
10,301353,Yogapatti,Town Panchayat,211,Pashchim Champaran,FULL MATCH
9,301364,Harra,Town Panchayat,,,NO MATCH
10,301385,AMDABAD,Town Panchayat,201,Katihar,FULL MATCH
9,301389,Nawabganj (Bara Banki),Municipality,129,Bara Banki,FULL MATCH
18,301400,Baithalangso,Town Panchayat,"292, 710",Karbi Anglong | West Karbi Anglong,FULL MATCH
8,301404,Khirni,Municipality,113,Sawai Madhopur,FULL MATCH
8,301405,Ahore,Town Panchayat,"98, 104, 112, 117",Dholpur | Jalore | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301406,Lawan,Municipality,"97, 102, 112, 117, 774",Dausa | Jaipur | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301407,Malakheda,Municipality,"87, 112, 117, 770, 774",Alwar | Rajsamand | Udaipur | Khairthal-Tijara | Beawar,AMBIGUOUS MATCH
8,301408,Vallabhnagar,Municipality,"87, 112, 117, 774",Alwar | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301409,Singhana,Municipality,"87, 106, 112, 117, 774",Alwar | Jhunjhunu | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301410,Ramgarh Pachwara,Municipality,"97, 112, 117, 774",Dausa | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301411,Baswa,Town Panchayat,"97, 98, 112, 117",Dausa | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301412,Bap,Town Panchayat,"93, 98, 112, 117",Bikaner | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301413,Mandrayal,Municipality,"108, 112, 117, 774",Karauli | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301414,Dei,Town Panchayat,"94, 98, 112, 117",Bundi | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301415,Kathumar,Municipality,"87, 112, 117, 774",Alwar | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301416,Raipur,Municipality,"92, 112, 117, 774",Bhilwara | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301417,Sawar,Municipality,"112, 117, 774",Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301433,Akola,Town Panchayat,"95, 98, 112, 117",Chittorgarh | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301435,Bhandarej,Town Panchayat,"97, 98, 112, 117",Dausa | Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301436,Bhim,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301437,Dalot,Town Panchayat,"112, 117",Rajsamand | Udaipur,FULL MATCH
8,301438,Dudu,Municipality,"102, 112, 117, 774",Jaipur | Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301439,Dooni,Town Panchayat,"98, 112, 116, 117",Dholpur | Rajsamand | Tonk | Udaipur,AMBIGUOUS MATCH
8,301440,Fhagi,Town Panchayat,"98, 102, 112, 117",Dholpur | Jaipur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301442,Goluwala,Town Panchayat,"98, 100, 101, 112, 117",Dholpur | Ganganagar | Hanumangarh | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301443,Kelwara,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
8,301445,Mawali,Municipality,"112, 117, 774",Rajsamand | Udaipur | Beawar,AMBIGUOUS MATCH
8,301446,Nauganwa,Town Panchayat,"98, 112, 117, 767",Dholpur | Rajsamand | Udaipur | Deeg,AMBIGUOUS MATCH
8,301449,Maharana Pratap Nagar Palika Sarada-Chawand,Town Panchayat,"98, 112, 117",Dholpur | Rajsamand | Udaipur,AMBIGUOUS MATCH
